1921.0,-99.0,0.09,1.72,120.0,B   ,1.0,1.0,45.0
1585.0,-99.0,23.77,1.42,146.0,HVHZ,1.0,1.0,38.0
1573.0,-99.0,0.13,0.91,120.0,B   ,1.0,1.0,48.0
2377.0,-99.0,24.79,1.82,146.0,HVHZ,1.0,1.0,44.0
2377.0,-99.0,24.79,1.82,146.0,HVHZ,1.0,1.0,44.0
2345.0,-99.0,0.02,1.01,120.0,B   ,1.0,1.0,41.0
1976.0,3115.2,0.56,0.25,123.0,B   ,1.0,1.0,24.0
990.0,-99.0,6.92,0.24,140.0,HVHZ,1.0,1.0,51.0
990.0,-99.0,6.93,0.23,140.0,HVHZ,1.0,1.0,51.0
3214.0,-99.0,0.21,0.82,120.0,B   ,1.0,1.0,46.0
3214.0,-99.0,0.21,0.82,120.0,B   ,1.0,1.0,46.0
2243.0,-99.0,1.01,1.81,120.0,B   ,1.0,1.0,44.0
2243.0,-99.0,1.01,1.81,120.0,B   ,1.0,1.0,44.0
2243.0,-99.0,1.01,1.81,120.0,B   ,1.0,1.0,44.0
2243.0,-99.0,1.01,1.81,120.0,B   ,1.0,1.0,44.0
2243.0,-99.0,1.01,1.81,120.0,B   ,1.0,1.0,44.0
1421.0,-99.0,0.46,0.66,123.0,B   ,1.0,1.0,41.0
1847.0,-99.0,0.17,1.31,120.0,B   ,1.0,1.0,48.0
1847.0,-99.0,0.17,1.31,120.0,B   ,1.0,1.0,48.0
3783.0,-99.0,0.45,1.12,120.0,B   ,2.0,2.0,44.0
1146.0,-99.0,0.34,0.93,120.0,B   ,1.0,1.0,38.0
2556.0,-99.0,27.3,2.07,146.0,HVHZ,1.0,1.0,27.0
2052.0,-99.0,0.4,1.33,120.0,B   ,1.0,1.0,45.0
2291.0,-99.0,0.15,1.54,120.0,B   ,1.0,1.0,21.0
1463.0,-99.0,21.38,1.0,146.0,HVHZ,1.0,1.0,44.0
1430.0,-99.0,0.35,1.7,120.0,B   ,1.0,1.0,37.0
1314.0,-99.0,10.3,0.36,146.0,HVHZ,1.0,1.0,35.0
1976.0,-99.0,0.36,1.16,120.0,B   ,1.0,1.0,46.0
1976.0,-99.0,0.36,1.16,120.0,B   ,1.0,1.0,46.0
1976.0,-99.0,0.36,1.16,120.0,B   ,1.0,1.0,46.0
2012.0,-99.0,4.4,0.71,140.0,HVHZ,1.0,1.0,26.0
1746.0,-99.0,26.68,1.69,146.0,HVHZ,1.0,1.0,45.0
1815.0,-99.0,1.02,1.85,120.0,B   ,1.0,1.0,38.0
1815.0,-99.0,1.02,1.85,120.0,B   ,1.0,1.0,38.0
1815.0,-99.0,1.02,1.85,120.0,B   ,1.0,1.0,38.0
2454.0,-99.0,0.22,1.01,120.0,B   ,1.0,1.0,45.0
1624.0,-99.0,24.26,0.26,146.0,HVHZ,1.0,1.0,37.0
2014.0,-99.0,0.25,1.09,120.0,B   ,1.0,1.0,44.0
2014.0,-99.0,0.25,1.09,120.0,B   ,1.0,1.0,44.0
1832.0,-99.0,6.8,0.94,130.0,B   ,1.0,1.0,45.0
1832.0,-99.0,6.8,0.94,130.0,B   ,1.0,1.0,45.0
1446.0,-99.0,21.36,1.18,146.0,HVHZ,1.0,1.0,44.0
1566.0,-99.0,0.89,1.72,120.0,B   ,1.0,1.0,39.0
1566.0,-99.0,0.89,1.72,120.0,B   ,1.0,1.0,39.0
899.0,-99.0,12.79,0.78,146.0,HVHZ,1.0,1.0,38.0
1467.0,-99.0,4.65,1.25,146.0,HVHZ,1.0,1.0,41.0
2166.0,-99.0,1.03,1.5,120.0,B   ,1.0,1.0,46.0
2166.0,-99.0,1.03,1.5,120.0,B   ,1.0,1.0,46.0
1382.0,-99.0,3.2,0.96,146.0,HVHZ,1.0,1.0,34.0
1382.0,-99.0,3.2,0.96,146.0,HVHZ,1.0,1.0,34.0
1382.0,-99.0,3.2,0.96,146.0,HVHZ,1.0,1.0,34.0
1382.0,-99.0,3.2,0.96,146.0,HVHZ,1.0,1.0,34.0
2349.0,-99.0,0.38,0.99,120.0,B   ,1.0,1.0,45.0
2014.0,-99.0,0.48,0.92,120.0,B   ,1.0,1.0,44.0
2014.0,-99.0,0.48,0.92,120.0,B   ,1.0,1.0,44.0
1336.0,-99.0,0.5,0.87,120.0,B   ,1.0,1.0,49.0
1336.0,-99.0,0.5,0.87,120.0,B   ,1.0,1.0,49.0
2006.0,-99.0,0.56,1.06,120.0,B   ,1.0,1.0,46.0
1823.0,-99.0,0.78,1.55,120.0,B   ,1.0,1.0,48.0
1253.0,-99.0,6.84,1.51,140.0,HVHZ,1.0,1.0,33.0
1253.0,-99.0,6.84,1.51,140.0,HVHZ,1.0,1.0,33.0
1681.0,-99.0,0.2,1.22,120.0,B   ,1.0,1.0,46.0
1681.0,-99.0,0.2,1.22,120.0,B   ,1.0,1.0,46.0
2338.0,-99.0,27.16,1.49,146.0,HVHZ,1.0,1.0,29.0
1492.0,-99.0,0.44,1.14,100.0,B   ,1.0,1.0,35.0
3064.0,-99.0,17.92,1.01,146.0,HVHZ,1.0,1.0,26.0
2065.0,-99.0,0.46,1.41,120.0,B   ,1.0,1.0,41.0
1830.0,-99.0,0.49,0.91,120.0,B   ,1.0,1.0,49.0
1384.0,-99.0,0.4,0.06,120.0,B   ,1.0,1.0,28.0
1450.0,-99.0,0.19,1.34,110.0,B   ,1.0,1.0,39.0
1450.0,-99.0,0.19,1.34,110.0,B   ,1.0,1.0,39.0
1759.0,-99.0,0.59,0.78,120.0,B   ,1.0,1.0,41.0
1759.0,-99.0,0.59,0.78,120.0,B   ,1.0,1.0,41.0
1759.0,-99.0,0.59,0.78,120.0,B   ,1.0,1.0,41.0
1642.0,4224.0,0.44,0.19,123.0,B   ,1.0,1.0,21.0
1540.0,-99.0,0.19,1.22,120.0,B   ,1.0,1.0,47.0
1499.0,-99.0,26.38,1.21,146.0,HVHZ,1.0,1.0,25.0
2665.0,-99.0,0.07,0.84,120.0,B   ,1.0,1.0,44.0
1361.0,-99.0,29.98,0.84,146.0,HVHZ,1.0,1.0,41.0
1230.0,-99.0,0.38,0.74,120.0,B   ,1.0,1.0,30.0
1230.0,-99.0,0.38,0.74,120.0,B   ,1.0,1.0,30.0
1728.0,-99.0,0.45,1.23,123.0,B   ,1.0,1.0,47.0
1726.0,-99.0,1.0,1.52,120.0,B   ,1.0,1.0,31.0
1726.0,-99.0,1.0,1.52,120.0,B   ,1.0,1.0,31.0
1726.0,-99.0,1.0,1.52,120.0,B   ,1.0,1.0,31.0
1993.0,-99.0,0.35,0.44,120.0,B   ,1.0,1.0,38.0
1733.0,-99.0,27.54,1.64,146.0,HVHZ,1.0,1.0,41.0
2291.0,-99.0,3.04,1.38,123.0,B   ,1.0,1.0,39.0
1577.0,-99.0,0.47,0.94,120.0,B   ,1.0,1.0,46.0
1485.0,-99.0,0.21,1.48,110.0,B   ,1.0,1.0,45.0
1485.0,-99.0,0.21,1.48,110.0,B   ,1.0,1.0,45.0
1485.0,-99.0,0.21,1.48,110.0,B   ,1.0,1.0,45.0
1361.0,-99.0,1.44,1.36,120.0,B   ,1.0,1.0,39.0
1361.0,-99.0,1.44,1.36,120.0,B   ,1.0,1.0,39.0
1253.0,-99.0,5.96,1.05,146.0,HVHZ,1.0,1.0,19.0
2260.0,-99.0,0.5,0.31,130.0,B   ,1.0,1.0,37.0
2470.0,-99.0,0.95,0.6,120.0,B   ,1.0,1.0,48.0
1451.0,-99.0,0.6,0.96,120.0,B   ,1.0,1.0,47.0
1451.0,-99.0,0.6,0.96,120.0,B   ,1.0,1.0,47.0
1513.0,-99.0,39.55,1.21,146.0,HVHZ,1.0,1.0,45.0
2532.0,-99.0,0.06,1.41,120.0,B   ,1.0,1.0,29.0
2532.0,-99.0,0.06,1.41,120.0,B   ,1.0,1.0,29.0
1621.0,-99.0,0.48,1.64,120.0,B   ,1.0,1.0,31.0
1621.0,-99.0,0.48,1.64,120.0,B   ,1.0,1.0,31.0
3507.0,-99.0,10.21,1.06,120.0,B   ,1.0,1.0,37.0
1461.0,-99.0,0.77,1.62,120.0,B   ,1.0,1.0,42.0
2535.0,-99.0,17.61,1.42,146.0,HVHZ,1.0,1.0,28.0
3001.0,-99.0,0.45,1.94,120.0,B   ,1.0,1.0,19.0
2495.0,-99.0,7.19,1.09,140.0,HVHZ,1.0,1.0,28.0
2495.0,-99.0,7.19,1.09,140.0,HVHZ,1.0,1.0,28.0
2495.0,-99.0,7.19,1.09,140.0,HVHZ,1.0,1.0,28.0
1840.0,-99.0,0.67,0.33,120.0,B   ,1.0,1.0,46.0
1451.0,-99.0,27.78,1.4,146.0,HVHZ,1.0,1.0,27.0
2665.0,-99.0,3.37,1.09,140.0,HVHZ,1.0,1.0,30.0
1468.0,-99.0,2.27,0.79,120.0,B   ,1.0,1.0,21.0
2139.0,-99.0,0.3,1.72,120.0,B   ,1.0,1.0,19.0
3491.0,-99.0,0.44,0.94,120.0,B   ,1.0,1.0,38.0
1696.0,-99.0,10.65,0.95,140.0,HVHZ,1.0,1.0,23.0
1628.0,-99.0,0.6,1.41,110.0,B   ,1.0,1.0,27.0
1628.0,-99.0,0.6,1.41,110.0,B   ,1.0,1.0,27.0
1628.0,-99.0,0.6,1.41,110.0,B   ,1.0,1.0,27.0
1628.0,-99.0,0.6,1.41,110.0,B   ,1.0,1.0,27.0
1515.0,-99.0,10.26,1.26,146.0,HVHZ,1.0,1.0,27.0
1925.0,-99.0,0.49,0.6,120.0,B   ,1.0,1.0,38.0
1925.0,-99.0,0.49,0.6,120.0,B   ,1.0,1.0,38.0
1925.0,-99.0,0.49,0.6,120.0,B   ,1.0,1.0,38.0
1389.0,-99.0,1.08,1.77,120.0,B   ,1.0,1.0,41.0
1792.0,-99.0,0.36,0.52,100.0,B   ,1.0,1.0,30.0
1727.0,-99.0,0.51,2.04,110.0,B   ,1.0,1.0,35.0
1727.0,-99.0,0.51,2.04,110.0,B   ,1.0,1.0,35.0
1842.0,-99.0,0.97,1.32,120.0,B   ,1.0,1.0,48.0
1212.0,-99.0,0.41,1.07,120.0,B   ,1.0,1.0,18.0
3171.0,-99.0,1.43,2.08,120.0,B   ,1.0,1.0,34.0
3800.0,-99.0,0.5,0.95,120.0,B   ,1.0,1.0,43.0
1787.0,-99.0,1.21,5.87,130.0,B   ,1.0,1.0,49.0
1030.0,-99.0,7.95,0.85,140.0,HVHZ,1.0,1.0,47.0
1030.0,-99.0,7.95,0.85,140.0,HVHZ,1.0,1.0,47.0
2560.0,-99.0,17.25,0.7,120.0,B   ,1.0,1.0,44.0
1880.0,-99.0,0.95,0.6,120.0,B   ,1.0,1.0,45.0
1126.0,-99.0,0.74,0.99,123.0,B   ,1.0,1.0,18.0
1126.0,-99.0,0.74,0.99,123.0,B   ,1.0,1.0,18.0
1437.0,-99.0,2.58,1.0,146.0,HVHZ,1.0,1.0,27.0
1996.0,2956.8,18.12,0.34,120.0,B   ,1.0,1.0,39.0
1784.0,-99.0,1.06,0.34,120.0,B   ,1.0,1.0,28.0
1784.0,-99.0,1.06,0.34,120.0,B   ,1.0,1.0,28.0
1784.0,-99.0,1.06,0.34,120.0,B   ,1.0,1.0,28.0
2090.0,-99.0,0.49,0.84,120.0,B   ,1.0,1.0,62.0
2310.0,-99.0,3.77,1.26,140.0,HVHZ,1.0,1.0,27.0
2584.0,2323.2,0.22,0.21,123.0,C   ,1.0,1.0,29.0
2584.0,2323.2,0.22,0.21,123.0,C   ,1.0,1.0,29.0
1479.0,-99.0,8.15,0.2,146.0,HVHZ,1.0,1.0,18.0
1479.0,-99.0,8.15,0.2,146.0,HVHZ,1.0,1.0,18.0
